#TESS Object of Interest
#File Created: 2020-01-29
#Sectors: S0001-S0018
#Date of previous TOI list release: 2020-01-30
Source Pipeline,TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Error,Planet Radius Value,Planet Radius Error,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Edited
qlp,445137888,1536.01,PC,11.302401,56.070065,10.365,0.033,1765.06744,0.00596,2.0139,0.00032,1.661,0.285,690.0,2.8285,17 18,Some depth-aperture correlation,4.01,0.1,1,,,,,2066.0,8730.5,371.6,3025.57,11.0,,3,4,3,3,4,4,4,2020-01-29 20:26:00+0000,2020-01-29 20:26:00+0000
qlp,194203348,1546.01,PC,1.196959,41.594006,9.877,0.006,1764.83324,0.00821,1.13345,0.0006,1.894,0.435,451.205,1.8831,17,Potential level 1; some depth-aperture correlation,4.23,0.08,1,1.53,0.21,3.5661,0.537523,2049.0,5907.0,425.7,2931.76,9.0,,2,4,2,2,4,4,4,2020-01-29 20:28:19+0000,2020-01-29 20:28:19+0000
qlp,384045439,1496.01,PC,327.274683,53.293724,10.048,0.006,1743.87066,0.00189,10.82661,0.00064,6.877,0.274,5410.2,1179.24,16 17,Period is 21.65 days,4.71,0.09,1,0.69,0.04,5.56988,2.61883,1457.0,5095.1,145.8,750.059,39.0,,3,4,3,3,4,4,4,2020-01-29 20:28:50+0000,2020-01-29 20:28:50+0000
qlp,272828463,1509.01,PC,356.588756,60.487036,9.422,0.006,1765.03619,0.00308,0.78914,0.00015,1.961,0.291,1086.23,1.90553,17,Likely EB; depth-aperture correlation; V-shaped,3.78,0.1,1,3.02,0.12,10.9339,0.628615,2886.0,6942.3,138.6,11521.3,24.0,,3,4,3,3,4,4,4,2020-01-29 20:25:26+0000,2020-01-29 20:25:26+0000
qlp,371673488,1497.01,PC,343.23318,59.85096,9.957,0.006,1765.48081,0.00557,0.8158,0.00035,2.353,0.351,359.139,0.861988,16 17,Variable star; slight depth-aperture correlation,4.26,0.09,1,1.85,0.15,3.86667,0.357907,3511.0,7864.6,310.8,25234.1,11.0,,2,4,2,2,4,4,4,2020-01-29 20:33:22+0000,2020-01-29 20:33:22+0000
qlp,377739433,1510.01,PC,348.573826,65.957946,10.197,0.022,1764.82522,0.00555,1.23852,0.00023,3.138,0.383,440.0,0.95017,17 18,other stars in pixel,3.5,0.09,1,3.48,0.3,7.28701,0.730287,2328.0,5553.0,242.5,4883.46,14.0,,3,4,3,3,4,4,4,2020-01-29 20:26:38+0000,2020-01-29 20:26:38+0000
qlp,314338017,1524.01,PC,319.144994,58.77283,9.133,0.033,1719.56694,0.01031,10.95478,0.00241,4.542,0.726,368.346,1.31413,15 16 17,Some odd-even,,,1,7.08,0.62,14.9386,1.59022,1088.0,6504.7,288.1,232.683,9.0,,3,4,3,3,4,4,4,2020-01-29 20:28:19+0000,2020-01-29 20:28:19+0000
qlp,376682699,1511.01,PC,340.352206,69.074448,10.381,0.027,1765.15595,0.00171,1.10227,0.00014,2.411,0.042,2796.03,621.753,17,Some centroid offset; 2 stars in pixel,4.21,0.07,1,,,,,4801.0,8128.5,162.1,88250.2,58.0,,3,4,3,3,4,4,4,2020-01-29 20:26:36+0000,2020-01-29 20:26:36+0000
qlp,283474780,1490.01,PC,13.017401,36.392935,8.395,0.006,1765.91435,0.01417,3.9943,0.00339,4.876,0.872,506.44,1.9233,17,Variability in the star,,,1,5.09,0.11,12.5912,0.826195,1437.0,4875.9,55.1,709.22,9.0,,3,4,3,3,4,4,4,2020-01-29 20:29:13+0000,2020-01-29 20:29:13+0000
qlp,233541860,1486.01,PC,281.198195,62.6854,9.959,0.006,1683.602,0.00129,0.26665,1e-05,0.98,0.096,303.895,0.382018,14 15 16 17,Potential level 1 candidate; 3 stars in pixel,4.53,0.12,1,0.63,0.05,1.21358,0.109004,2091.0,4154.0,173.4,3174.99,20.0,,2,4,2,2,4,4,4,2020-01-29 20:34:07+0000,2020-01-29 20:34:07+0000
qlp,53875855,1491.01,PC,14.652756,34.148258,10.4,0.006,1769.16143,0.00329,4.49321,0.00119,3.002,0.216,2465.33,2.40519,17,signficiant odd-even; likely EB,4.29,0.08,1,1.2,0.19,6.55276,1.03789,1196.0,5779.5,473.8,339.965,24.0,,3,4,3,3,4,4,4,2020-01-29 20:28:19+0000,2020-01-29 20:28:19+0000
qlp,197650870,1481.01,PC,336.705051,52.227857,10.321,0.007,1740.15189,0.00444,4.37026,0.00132,2.301,0.39,1730.05,982.893,16 17,possible EB,3.54,0.09,1,4.03,0.11,18.458,13.9518,2305.0,7840.0,111.7,4691.34,16.0,,3,4,3,3,4,4,4,2020-01-29 20:33:37+0000,2020-01-29 20:33:37+0000
qlp,434718964,1512.01,PC,345.488066,64.067337,10.262,1.0,1765.79465,0.00598,1.59697,0.00084,2.923,0.526,497.235,1.07831,17,No stellar info; could be evolved or a small star; if evolved then likely EB,,,1,,,,,0.0,,,,15.0,,3,4,3,3,4,4,4,2020-01-29 20:28:51+0000,2020-01-29 20:28:51+0000
qlp,316402246,1498.01,PC,321.973389,54.519745,9.679,0.006,1715.87984,0.00041,1.39787,1e-05,2.452,0.032,6051.23,417.244,15 16 17,Some centroid offset; possibly NEB,4.32,0.07,1,1.58,0.05,13.5597,3.58361,3267.0,7072.1,105.0,18926.6,233.0,,3,4,3,3,4,4,4,2020-01-29 20:26:34+0000,2020-01-29 20:26:34+0000
qlp,409520860,1547.01,PC,355.451894,37.186635,10.397,0.006,1765.11416,0.00614,0.71933,0.00023,1.474,0.341,478.823,2.62489,17,Likely SV; low SNR,4.21,0.08,1,1.44,0.08,3.45648,0.319342,2210.0,5758.0,162.6,3964.33,10.0,,2,4,2,2,4,4,4,2020-01-29 20:26:10+0000,2020-01-29 20:26:10+0000
qlp,276380902,1525.01,PC,308.065766,58.328912,10.32,0.015,1715.19276,0.00384,0.61724,6e-05,1.228,0.22,432.792,1.3999,15 16 17,a/r = 1.3; outside star,3.83,0.07,1,3.1,0.17,7.09782,0.56201,2901.0,7869.5,215.6,11769.5,15.0,,3,4,3,3,4,4,4,2020-01-29 20:28:19+0000,2020-01-29 20:28:19+0000
qlp,414870287,1499.01,PC,336.872698,59.4338,7.816,0.025,1740.8589,0.00625,4.95898,0.00107,1.831,0.342,230.232,1.11859,16 17,Likely giant; Rs < 10 Rsun will save it as a PC.,,,1,,,,,528.0,3295.0,43.9,12.992,10.0,,3,4,3,3,4,4,4,2020-01-29 20:28:41+0000,2020-01-29 20:28:41+0000
qlp,269509393,1513.01,PC,350.373371,60.175587,10.287,0.006,1764.84417,0.00698,1.76589,0.00087,3.807,0.82,672.129,2.27349,17,Slight depth-aperture correlation,4.13,0.09,1,1.6,0.11,4.55195,0.402954,2438.0,6047.1,205.1,5874.38,14.0,,3,4,3,3,4,4,4,2020-01-29 20:25:26+0000,2020-01-29 20:25:26+0000
qlp,440100539,1548.01,PC,4.358048,42.282323,8.728,0.006,1769.32363,0.00996,12.6017,0.00585,4.835,0.791,736.556,2.10335,17,Potential level 1 candidate; could be half the period,4.3,0.09,1,1.2,0.04,3.58032,0.222086,954.0,5891.9,92.3,137.885,10.0,,2,4,2,2,4,4,4,2020-01-29 20:28:52+0000,2020-01-29 20:28:52+0000
qlp,173612049,1537.01,PC,348.58157,44.508851,10.473,0.006,1739.07393,0.00469,6.49052,0.00139,2.579,0.266,985.021,2.35375,16 17,,4.52,0.08,1,0.98,0.03,3.38412,0.192717,919.0,5654.2,82.7,118.484,11.0,,3,4,3,3,4,4,4,2020-01-29 20:26:33+0000,2020-01-29 20:26:33+0000
qlp,377420580,1500.01,PC,341.964001,60.173517,10.123,0.02,1765.58299,0.00811,1.4166,0.00071,2.331,0.32,653.72,1.64235,16 17,Matched with 377420603; two stars in the same pixel; depth-aperture correlation; low priority; likely BEB,,,1,,,,,1667.0,4980.0,108.9,1283.11,12.0,,3,4,3,3,4,4,4,2020-01-29 20:28:50+0000,2020-01-29 20:28:50+0000
qlp,270238522,1514.01,PC,351.64846,64.304722,7.559,0.006,1765.47636,0.00629,1.36991,0.00028,4.156,0.285,1170.0,1.20653,17 18,looks like stellar variability,3.56,0.08,1,3.64,0.15,11.8886,0.65532,3254.0,7339.8,150.7,18625.3,20.0,,3,4,3,3,4,4,4,2020-01-29 20:26:09+0000,2020-01-29 20:26:09+0000
qlp,354594208,1492.01,PC,1.887828,32.437771,9.761,0.006,1765.22813,0.00379,0.86673,0.00021,1.089,0.223,662.925,2.93055,17,,4.31,0.07,1,1.25,0.1,3.54647,0.369081,1739.0,5904.0,249.1,1519.96,9.0,,3,4,3,3,4,4,4,2020-01-29 20:29:14+0000,2020-01-29 20:29:14+0000
qlp,191146556,1549.01,PC,8.304434,46.340334,10.396,0.008,1766.83545,0.00186,2.58593,0.00036,3.182,0.154,7140.03,2085.03,17,slight odd-even,4.18,0.08,1,1.53,0.1,14.1871,7.7246,2372.0,6116.5,210.9,5255.41,49.0,,3,4,3,3,4,4,4,2020-01-29 20:26:11+0000,2020-01-29 20:26:11+0000
qlp,470709084,1515.01,PC,357.368105,61.68276,10.443,0.006,1764.91445,0.00521,3.66328,0.0009,2.255,0.492,1080.0,2.71134,17 18,,3.81,,1,2.52,0.08,8.37256,0.532963,1067.0,5043.5,83.1,215.381,14.0,,3,4,3,3,4,4,4,2020-01-29 20:27:47+0000,2020-01-29 20:27:47+0000
qlp,329145325,1501.01,PC,332.712692,59.650593,10.409,0.006,1739.60386,0.00313,1.07672,0.00011,2.75,0.063,3530.52,918.511,16 17,Crowded field,4.25,0.11,1,1.49,0.07,9.72347,4.98002,4292.0,7038.9,161.5,56366.4,39.0,,3,4,3,3,4,4,4,2020-01-29 20:27:47+0000,2020-01-29 20:27:47+0000
qlp,313761775,1526.01,PC,318.34782,56.943815,9.694,0.006,1716.35218,0.00384,1.53127,0.00011,1.301,0.302,432.792,1.66395,15 16 17,Variable star; some depth-aperture correlation,3.77,0.11,1,2.39,0.21,5.46533,0.5879,1507.0,6094.8,271.1,858.239,11.0,,3,4,3,3,4,4,4,2020-01-29 20:34:23+0000,2020-01-29 20:34:23+0000
spoc,299158887,1554.01,KP,289.226192,49.548181,11.058,0.006,1690.16071,0.00239,9.43526,0.00101,2.655304,0.341,4037.600467,5.26669,14,Kepler-63 b,4.48,0.09,1,0.938168,0.11,5.975876,0.757458,799.539241,5450.4,272.0,96.578429,18.608847,,5,5,5,5,5,5,5,2020-01-29 20:32:59+0000,2020-01-29 20:32:59+0000
qlp,441732151,1555.01,PC,257.876722,72.135506,10.169,0.006,1712.08879,0.00037,2.09989,7e-05,0.908,0.066,27336.4,1202.42,15 16 17 18,secondary; synchronized; likely FP,4.46,0.08,1,1.04,0.11,10.1564,1.58125,1263.0,6025.3,331.7,422.491,77.0,,3,4,3,3,4,4,4,2020-01-29 20:33:09+0000,2020-01-29 20:33:09+0000
qlp,405794804,1556.01,PC,324.714309,65.039157,9.795,0.006,1740.22398,0.00146,1.44081,0.00014,2.578,0.336,2023.21,1.23342,16 17 18,centroid offset; check neighbors,4.29,0.08,1,1.64,0.06,8.13203,0.34246,3012.0,7508.0,130.5,13680.0,40.0,,3,4,3,3,4,4,4,2020-01-29 20:27:48+0000,2020-01-29 20:27:48+0000
qlp,320506985,1557.01,PC,8.163433,54.6546,10.492,0.006,1764.78089,0.00583,0.54348,0.00023,2.191,0.28,846.992,2.11523,17 18,Very likely to be EB,4.0,0.08,1,1.8,0.08,5.76014,0.386121,2864.0,5480.0,124.7,11183.1,17.0,,3,4,3,3,4,4,4,2020-01-29 20:28:17+0000,2020-01-29 20:28:17+0000
qlp,117322779,1558.01,PC,48.352264,49.783757,10.485,0.033,1791.07301,0.00363,0.68601,0.0002,1.614,0.276,701.341,1.49444,18,,,,1,,,,,0.0,,,,21.0,,3,4,3,3,4,4,4,2020-01-29 20:26:16+0000,2020-01-29 20:26:16+0000
qlp,241040309,1559.01,PC,20.717373,48.955391,10.398,0.009,1764.93926,0.00317,3.46479,0.00043,1.009,0.311,1087.52,8.35472,17 18,Rs = 2.5 RSun - large planet,3.95,0.08,1,,,,,1171.0,8015.7,301.9,313.2,14.0,,3,4,3,3,4,4,4,2020-01-29 20:28:17+0000,2020-01-29 20:28:17+0000
qlp,241076290,1560.01,PC,29.032831,52.585503,10.194,0.007,1790.84795,0.00147,0.25792,3e-05,0.475,0.149,1376.92,18.3704,18,a/Rs nearly 1; likely EB,4.16,0.08,1,,,,,4136.0,9119.0,594.6,48613.3,23.0,,3,4,3,3,4,4,4,2020-01-29 20:29:37+0000,2020-01-29 20:29:37+0000
qlp,245462406,1561.01,PC,38.821642,55.70325,10.295,0.015,1791.81704,0.00647,2.27456,0.00108,3.32,0.688,1298.35,74.4735,18,Slightly V-shaped,3.55,0.09,1,3.25,0.52,12.8841,3.69984,2949.0,5924.1,481.1,12566.6,16.0,,3,4,3,3,4,4,4,2020-01-29 20:29:38+0000,2020-01-29 20:29:38+0000
qlp,249862365,1562.01,PC,38.122724,52.704289,9.102,0.006,1791.5299,0.00594,0.98999,0.00047,2.05,0.553,382.411,2.23588,18,Significant odd-even; likely EB,3.99,0.08,1,1.99,0.11,4.27078,0.39801,2445.0,5812.7,155.8,5940.66,13.0,,3,4,3,3,4,4,4,2020-01-29 20:31:47+0000,2020-01-29 20:31:47+0000
qlp,249945230,1563.01,PC,38.809453,48.274186,9.44,0.006,1805.45128,0.00684,,,5.816,0.479,3548.58,1.99959,18,single transit,4.55,0.1,1,0.7,0.03,4.61015,0.236793,780.0,4676.7,109.0,61.588,58.0,,3,4,3,3,4,4,4,2020-01-29 20:32:10+0000,2020-01-29 20:32:10+0000
qlp,250724252,1564.01,PC,33.50523,53.12154,10.284,0.006,1791.20154,0.00143,0.55973,6e-05,1.546,0.133,3619.53,2.93566,18,Planet radius likely smaller than 14 Earth radius. V-shaped; possible depth aperture correlation.,,,1,,,,,3516.0,8368.0,111.2,25375.5,52.0,,3,4,3,3,4,4,4,2020-01-29 20:31:22+0000,2020-01-29 20:31:22+0000
qlp,251384275,1565.01,PC,44.72027,58.73525,9.209,0.006,1808.47423,0.00523,,,5.661,0.447,9882.11,1130.33,18,single transit; close in epoch to TIC 259151170 but with no underlying systematic linking the two,,,1,,,,,1592.0,7038.8,81.3,1068.56,36.0,,3,4,3,3,4,4,4,2020-01-29 20:28:17+0000,2020-01-29 20:28:17+0000
qlp,256414077,1566.01,PC,15.606345,60.715607,10.426,0.017,1793.38207,0.00423,3.01106,0.0008,3.073,0.226,1617.22,2.33785,18,,,,1,1.63,0.29,7.20703,1.30585,1666.0,6516.0,559.8,1281.74,18.0,,3,4,3,3,4,4,4,2020-01-29 20:26:21+0000,2020-01-29 20:26:21+0000
qlp,259151170,1567.01,PC,50.345023,52.692512,10.374,0.006,1808.52242,0.00623,,,4.149,0.042,50072.7,1.19002,18,single transit; close in epoch to TIC 251384275 but with no underlying systematic linking the two,4.42,0.09,1,0.72,0.03,17.7625,0.653201,609.0,4791.5,87.6,22.9149,295.0,,3,4,3,3,4,4,4,2020-01-29 20:28:17+0000,2020-01-29 20:28:17+0000
qlp,284050395,1568.01,PC,8.988701,65.026178,9.747,0.006,1765.47569,0.00137,1.35932,6e-05,2.831,0.053,9976.12,524.238,17 18,check neighbors,4.46,0.08,1,0.92,0.04,10.1405,2.35852,3121.0,5434.0,106.1,15759.7,72.0,,3,4,3,3,4,4,4,2020-01-29 20:32:10+0000,2020-01-29 20:32:10+0000
qlp,285666479,1569.01,PC,43.610675,52.071048,10.424,0.012,1791.98363,0.00513,1.71614,0.00072,2.038,0.285,681.449,2.11556,18,,3.28,0.09,1,4.92,0.17,14.1349,0.928386,1550.0,5511.5,96.2,958.34,13.0,,3,4,3,3,4,4,4,2020-01-29 20:26:21+0000,2020-01-29 20:26:21+0000
qlp,285674856,1570.01,PC,53.19629,51.884566,9.488,0.012,1790.81038,0.01327,1.74626,0.00163,3.88,0.608,806.472,4.3667,18,other features at different periods in the BLS,4.24,0.07,1,1.89,0.07,5.89938,0.483926,2785.0,7225.5,131.8,9992.69,12.0,,3,4,3,3,4,4,4,2020-01-29 20:29:42+0000,2020-01-29 20:29:42+0000
qlp,285677945,1571.01,PC,53.098973,50.499031,10.235,0.029,1791.56106,0.00558,1.2427,0.00049,1.563,0.315,663.745,2.69023,18,Possible depth aperture correlation,3.92,0.1,1,2.14,0.09,6.05271,0.461873,1660.0,5624.8,119.0,1263.34,11.0,,3,4,3,3,4,4,4,2020-01-29 20:26:00+0000,2020-01-29 20:26:00+0000
qlp,292321872,1572.01,PC,31.902208,45.500172,10.456,0.007,1794.15217,0.00354,8.66698,0.00261,6.104,0.507,9854.3,1035.3,18,Asymmetric transit shape; uncertain period,3.77,0.09,1,2.52,0.17,27.4804,9.09318,1998.0,6322.2,217.0,2647.36,41.0,,3,4,3,3,4,4,4,2020-01-29 20:31:23+0000,2020-01-29 20:31:23+0000
spoc,302773669,1573.01,KP,42.435361,71.753231,7.635,0.006,1809.070706,0.000369,,,3.09155,0.036056,5751.59844,70.375435,18,HD 17156 b,4.1,0.08,1,1.55106,0.078719,12.241705,0.640634,966.215845,5925.0,89.5,205.976476,48.024975,,5,5,5,5,5,5,5,2020-01-29 20:32:10+0000,2020-01-29 20:32:10+0000
qlp,307111282,1574.01,PC,14.639538,50.936206,10.298,0.006,1804.60057,0.00331,,,9.597,0.401,7240.74,2.21459,17 18,single transit; other signals in raw lc between 1780-1785 BJD,4.29,0.08,1,1.26,0.04,11.7831,0.436093,1423.0,5518.0,90.4,681.401,47.0,,3,4,3,3,4,4,4,2020-01-29 20:32:12+0000,2020-01-29 20:32:12+0000
qlp,316254876,1575.01,PC,51.988668,54.865686,10.377,0.006,1793.17459,0.00412,2.46094,0.00079,3.091,0.253,5508.87,647.469,18,,4.01,0.1,1,1.67,0.02,13.5975,4.66379,2583.0,5429.5,28.3,7399.96,19.0,,3,4,3,3,4,4,4,2020-01-29 20:26:22+0000,2020-01-29 20:26:22+0000
qlp,327011842,1576.01,PC,23.46678,45.010324,9.783,0.007,1765.08506,0.00427,0.78424,0.00011,1.301,0.221,360.75,1.23108,17 18,sub mmag depth; likely EB; giant star (Rs 5.2) ,,,1,5.24,0.25,10.9559,0.826603,1657.0,4928.0,118.5,1252.91,11.0,,3,4,3,3,4,4,4,2020-01-29 20:29:43+0000,2020-01-29 20:29:43+0000
qlp,332154944,1577.01,PC,19.27813,57.514342,9.6,0.006,1791.36882,0.00096,0.99837,7e-05,1.632,0.084,1815.04,0.743409,18,Check neighbor 332154930,4.39,0.08,1,1.19,0.05,5.56177,0.254936,1907.0,5910.1,120.5,2198.74,82.0,,3,4,3,3,4,4,4,2020-01-29 20:26:22+0000,2020-01-29 20:26:22+0000
qlp,348135793,1578.01,PC,34.376944,56.421514,10.104,0.006,1791.58678,0.00162,1.97741,0.00024,6.549,0.076,5720.69,2.98176,18,Difference images failed. Possible depth aperture correlation between 2 and 3.,3.95,0.09,1,2.2,0.1,18.2673,0.934096,3616.0,5970.7,138.0,28382.3,68.0,,3,4,3,3,4,4,4,2020-01-29 20:26:22+0000,2020-01-29 20:26:22+0000
qlp,354400186,1579.01,PC,27.737993,48.352346,9.774,0.009,1794.28172,0.00084,9.07768,0.00056,2.78,0.101,19171.9,573.101,18,likely EB; Rs 2.5; Rp ~26,4.01,0.08,1,,,,,1571.0,8393.7,405.5,1012.12,71.0,,3,4,3,3,4,4,4,2020-01-29 20:26:22+0000,2020-01-29 20:26:22+0000
qlp,354469661,1580.01,PC,28.282386,52.053894,9.179,0.006,1792.47078,0.00062,4.79539,0.00023,4.834,0.088,5663.72,0.426369,18,Large planet candidate; could be EB.,3.86,0.08,1,2.21,0.1,18.2774,0.850869,1516.0,6091.7,138.0,878.068,126.0,,3,4,3,3,4,4,4,2020-01-29 20:29:45+0000,2020-01-29 20:29:45+0000
qlp,370759867,1581.01,PC,28.163214,55.186034,9.77,0.006,1810.30671,0.00519,,,4.23,0.253,30756.9,2787.44,18,Single transit,4.49,0.08,1,0.96,0.04,18.6042,5.657,966.0,5830.7,125.3,144.908,45.0,,3,4,3,3,4,4,4,2020-01-29 20:31:22+0000,2020-01-29 20:31:22+0000
qlp,374400599,1582.01,PC,34.697935,64.356395,10.019,0.006,1791.8149,0.00212,1.89253,0.00027,3.451,0.089,14119.9,942.243,18,,4.05,0.08,1,2.05,0.06,26.7733,6.95592,3620.0,6904.3,96.1,28527.4,70.0,,3,4,3,3,4,4,4,2020-01-29 20:26:22+0000,2020-01-29 20:26:22+0000
qlp,403256331,1583.01,PC,4.24933,58.679265,9.543,0.013,1765.82123,0.00642,3.77188,0.00076,2.923,0.459,389.495,1.02536,17 18,planet roughly 10 Re; check neighbors; possible stellar variability,3.52,0.07,1,,,,,1923.0,8218.0,452.4,2273.86,11.0,,3,4,3,3,4,4,4,2020-01-29 20:32:08+0000,2020-01-29 20:32:08+0000
qlp,418987806,1584.01,PC,6.51955,63.319413,9.279,0.006,1791.06276,0.00273,0.88654,0.00019,1.679,0.037,2814.29,259.776,17 18,likely EB,3.36,0.09,1,4.63,0.08,27.0243,8.22303,3797.0,5920.0,49.2,34531.2,32.0,,3,4,3,3,4,4,4,2020-01-29 20:32:12+0000,2020-01-29 20:32:12+0000
qlp,444415148,1585.01,PC,6.308947,62.54313,8.968,0.012,1764.8746,0.0042,1.83641,0.00032,2.222,0.256,368.382,0.687592,17 18,,,,1,5.09,0.19,10.7399,0.611317,2171.0,7609.5,140.9,3690.54,11.0,,3,4,3,3,4,4,4,2020-01-29 20:25:48+0000,2020-01-29 20:25:48+0000
qlp,445144327,1586.01,PC,11.234144,58.712078,10.44,0.009,1765.67889,0.01083,1.80794,0.00062,2.17,0.606,487.778,3.4526,17 18,large star and large companion,,,1,9.28,0.33,22.5464,2.06217,1224.0,4199.6,75.3,372.97,9.0,,3,4,3,3,4,4,4,2020-01-29 20:26:22+0000,2020-01-29 20:26:22+0000
qlp,458914949,1587.01,PC,48.423294,61.907883,10.254,0.022,1796.59728,0.00643,6.26821,0.00393,4.476,0.589,1255.57,2.10774,18,Centroid offset; depth-aperture correlation,3.91,0.08,1,2.49,0.08,9.71594,0.515289,1594.0,7275.0,123.0,1074.26,10.0,,3,4,3,3,4,4,4,2020-01-29 20:32:04+0000,2020-01-29 20:32:04+0000
qlp,50120414,1588.01,PC,39.891132,62.433311,8.951,0.023,1793.48463,0.00342,3.5804,0.00094,3.598,0.556,777.206,0.912536,18,active star; slightly large planet candidate,,,1,6.12,0.19,18.757,0.872982,1938.0,7235.1,114.2,2343.12,19.0,,3,4,3,3,4,4,4,2020-01-29 20:31:46+0000,2020-01-29 20:31:46+0000
qlp,52041724,1589.01,PC,14.119491,65.67899,9.875,0.006,1800.80678,0.00053,,,4.026,0.251,12195.9,2.04692,18,single transit superimposed on BEB; large,4.17,0.1,1,1.93,0.18,23.4913,2.20514,933.0,6112.4,281.5,126.228,82.0,,3,4,3,3,4,4,4,2020-01-29 20:26:18+0000,2020-01-29 20:26:18+0000
qlp,71854745,1590.01,PC,26.299418,54.568457,10.215,0.01,1793.51014,0.00691,3.10315,0.00208,3.535,0.674,1760.07,212.688,18,Slightly crowded field; uncertain planet radius,3.96,0.08,1,,,,,4184.0,9050.3,228.4,50910.7,11.0,,3,4,3,3,4,4,4,2020-01-29 20:31:23+0000,2020-01-29 20:31:23+0000
qlp,82010657,1591.01,PC,48.752927,60.238231,9.648,0.006,1807.93693,0.00721,,,8.06,1.26,3108.09,6.83528,18,single event,4.22,0.08,1,1.68,0.05,10.3024,0.582549,1662.0,7139.0,113.6,1268.42,37.0,,3,4,3,3,4,4,4,2020-01-29 20:26:16+0000,2020-01-29 20:26:16+0000
spoc,186599508,1592.01,PC,45.087954,39.068572,9.766,0.006,1794.89641,0.002295,5.631807,0.001207,3.455309,0.383548,1186.148187,81.28653,18,check neighbors,4.16,0.08,1,1.38826,0.071583,4.821769,1.559283,1190.356241,5669.9,133.9,474.491912,11.390572,,3,4,3,3,4,4,4,2020-01-29 20:31:57+0000,2020-01-29 20:31:57+0000
qlp,192372961,1593.01,PC,45.598308,43.183853,9.122,0.007,1792.28736,0.00617,2.0644,0.00099,2.398,0.24,600.0,2.56623,18,large pc around large star (Rs 6.1),3.24,0.09,1,6.07,0.41,16.352,1.11353,587.0,5741.0,194.6,19.7731,9.0,,3,4,3,3,4,4,4,2020-01-29 20:28:23+0000,2020-01-29 20:28:23+0000
qlp,201154493,1594.01,PC,56.14332,41.064372,9.748,0.013,1792.20685,0.00408,1.51113,0.00057,2.838,0.284,640.0,1.33455,18,odd/even,3.54,0.08,1,4.28,0.21,11.904,0.583557,962.0,7757.0,191.0,142.371,12.0,,3,4,3,3,4,4,4,2020-01-29 20:30:33+0000,2020-01-29 20:30:33+0000
qlp,385105624,1595.01,PC,50.808001,46.682183,10.451,0.006,1793.37812,0.00139,1.74852,0.00026,2.492,0.249,3390.0,10.9233,18,"V-shaped; secondary which is also consistent with the secondary from a Hot Jupiter; could be on TIC 642958048. Check neighbors,.",4.15,0.11,1,1.92,0.03,12.2714,0.203757,1075.0,5427.7,45.2,222.288,41.0,,3,4,3,3,4,4,4,2020-01-29 20:26:18+0000,2020-01-29 20:26:18+0000
qlp,431899140,1596.01,PC,56.222547,45.507191,10.089,0.02,1792.20762,0.00381,1.97637,0.0007,3.696,0.37,1120.0,4.88661,18,Check fainter neighbors,3.6,0.1,1,4.5,0.29,16.5475,1.05005,701.0,6111.2,202.0,40.2993,21.0,,3,4,3,3,4,4,4,2020-01-29 20:28:23+0000,2020-01-29 20:28:23+0000
qlp,68152139,1597.01,PC,44.401995,40.016762,10.134,0.01,1792.46947,0.00272,0.73752,0.00018,1.44,0.144,980.0,2.19839,18,,4.14,0.08,1,1.61,0.04,5.56125,0.141565,1634.0,5603.5,71.5,1183.63,17.0,,3,4,3,3,4,4,4,2020-01-29 20:28:23+0000,2020-01-29 20:28:23+0000
spoc,67418624,1598.01,PC,28.660402,37.005124,8.634,0.006,1791.62051,0.001201,1.103694,9.8e-05,0.838974,0.257358,461.560796,38.681328,18,Low Signal-to-Noise,4.04,0.08,1,1.72686,0.078354,3.780692,4.762748,2415.874013,6011.0,194.8,8050.41244,11.318684,,3,4,3,3,4,4,4,2020-01-29 20:28:22+0000,2020-01-29 20:28:22+0000
spoc,129979528,1599.01,KP,36.712743,37.550483,7.876,0.006,1791.414296,0.000169,1.219868,1.6e-05,2.860253,0.007458,13474.805021,133.82266,18,WASP-33 b,4.25,0.08,1,1.60242,0.058211,19.178216,0.703721,2510.766336,7398.5,157.7,9391.742788,78.71425,,5,5,5,5,5,5,5,2020-01-29 20:32:10+0000,2020-01-29 20:32:10+0000
qlp,187029841,1600.01,PC,34.555922,38.478891,9.66,0.006,1791.80096,0.00173,0.36113,5e-05,1.87,0.187,970.0,0.952825,18,a/Rs only slightly bigger than 1; short period,3.99,0.1,1,1.95,0.15,6.69136,0.509829,2003.0,6056.9,236.7,2677.39,31.0,,3,4,3,3,4,4,4,2020-01-29 20:28:23+0000,2020-01-29 20:28:23+0000
